q,idx,orbit,type,rho,S,delta,firstHole
31,4940,930,NMDS,4,"0,1,10,12,18,24",28,"1,16,8,8"
31,4941,930,NMDS,4,"0,1,10,12,18,24",29,"1,18,9,9"
31,4942,930,NMDS,4,"0,1,10,12,18,24",3,"1,16,8,8"
31,4943,930,NMDS,4,"0,1,10,12,18,24",30,"1,27,9,9"
31,4944,930,NMDS,4,"0,1,10,12,18,24",4,"1,16,8,8"
31,4945,930,NMDS,4,"0,1,10,12,18,24",5,"1,4,8,4"
31,4946,930,NMDS,4,"0,1,10,12,18,24",6,"1,16,8,8"
31,4947,930,MDS,4,"0,1,10,12,18,24",7,"1,16,8,8"
31,4948,930,MDS,4,"0,1,10,12,18,24",8,"1,18,9,9"
31,4949,930,NMDS,4,"0,1,10,12,18,24",9,"1,16,8,8"
31,4950,930,NMDS,4,"0,1,10,12,18,25",0,"1,18,9,9"
31,4951,930,MDS,4,"0,1,10,12,18,25",1,"1,16,8,8"
31,4952,930,MDS,4,"0,1,10,12,18,25",10,"1,16,8,8"
31,4953,930,NMDS,4,"0,1,10,12,18,25",11,"1,16,8,8"
31,4954,930,NMDS,4,"0,1,10,12,18,25",12,"1,18,9,9"
31,4955,930,NMDS,4,"0,1,10,12,18,25",13,"1,16,8,8"
31,4956,930,MDS,4,"0,1,10,12,18,25",14,"1,24,8,8"
31,4957,930,MDS,4,"0,1,10,12,18,25",15,"1,16,8,8"
31,4958,930,NMDS,4,"0,1,10,12,18,25",16,"1,16,8,8"
31,4959,930,MDS,4,"0,1,10,12,18,25",17,"1,7,19,19"
31,4960,930,MDS,4,"0,1,10,12,18,25",18,"1,24,8,8"
31,4961,930,NMDS,4,"0,1,10,12,18,25",19,"1,18,9,9"
31,4962,930,MDS,4,"0,1,10,12,18,25",2,"1,16,8,8"
31,4963,930,MDS,4,"0,1,10,12,18,25",20,"1,18,9,9"
31,4964,930,MDS,4,"0,1,10,12,18,25",21,"1,16,8,8"
31,4965,930,NMDS,4,"0,1,10,12,18,25",22,"1,16,8,8"
31,4966,930,NMDS,4,"0,1,10,12,18,25",23,"1,16,8,8"
31,4967,930,NMDS,4,"0,1,10,12,18,25",24,"1,16,8,8"
31,4968,930,MDS,4,"0,1,10,12,18,25",25,"1,24,8,8"
31,4969,930,NMDS,4,"0,1,10,12,18,25",26,"1,16,8,8"
31,4970,930,MDS,4,"0,1,10,12,18,25",27,"1,18,9,9"
31,4971,930,NMDS,4,"0,1,10,12,18,25",28,"1,8,4,4"
31,4972,930,NMDS,4,"0,1,10,12,18,25",29,"1,18,9,9"
31,4973,930,MDS,4,"0,1,10,12,18,25",3,"1,16,8,8"
31,4974,930,NMDS,4,"0,1,10,12,18,25",30,"1,18,9,9"
31,4975,930,NMDS,4,"0,1,10,12,18,25",4,"1,16,8,8"
31,4976,930,NMDS,4,"0,1,10,12,18,25",5,"1,26,21,26"
31,4977,930,NMDS,4,"0,1,10,12,18,25",6,"1,16,8,8"
31,4978,930,NMDS,4,"0,1,10,12,18,25",7,"1,16,8,8"
31,4979,930,MDS,4,"0,1,10,12,18,25",8,"1,16,8,8"
31,4980,930,NMDS,4,"0,1,10,12,18,25",9,"1,24,8,8"
31,4981,930,NMDS,4,"0,1,10,12,18,26",0,"1,24,8,8"
31,4982,930,MDS,4,"0,1,10,12,18,26",1,"1,1,16,16"
31,4983,930,MDS,4,"0,1,10,12,18,26",10,"1,18,9,9"
31,4984,930,NMDS,4,"0,1,10,12,18,26",11,"1,1,16,16"
31,4985,930,MDS,4,"0,1,10,12,18,26",12,"1,18,9,9"
31,4986,930,NMDS,4,"0,1,10,12,18,26",13,"1,1,16,16"
31,4987,930,NMDS,4,"0,1,10,12,18,26",14,"1,17,16,16"
31,4988,930,MDS,4,"0,1,10,12,18,26",15,"1,9,8,8"
31,4989,930,MDS,4,"0,1,10,12,18,26",16,"1,1,16,16"
31,4990,930,NMDS,4,"0,1,10,12,18,26",17,"1,1,16,16"
31,4991,930,MDS,4,"0,1,10,12,18,26",18,"1,1,16,16"
31,4992,930,NMDS,4,"0,1,10,12,18,26",19,"1,1,16,16"
31,4993,930,MDS,4,"0,1,10,12,18,26",2,"1,1,16,16"
31,4994,930,MDS,4,"0,1,10,12,18,26",20,"1,1,16,16"
31,4995,930,MDS,4,"0,1,10,12,18,26",21,"1,1,16,16"
31,4996,930,NMDS,4,"0,1,10,12,18,26",22,"1,19,19,25"
31,4997,930,NMDS,4,"0,1,10,12,18,26",23,"1,1,16,16"
31,4998,930,MDS,4,"0,1,10,12,18,26",24,"1,1,16,16"
31,4999,930,NMDS,4,"0,1,10,12,18,26",25,"1,1,16,16"
31,5000,930,MDS,4,"0,1,10,12,18,26",26,"1,8,4,4"
31,5001,930,NMDS,4,"0,1,10,12,18,26",27,"1,1,16,16"
31,5002,930,NMDS,4,"0,1,10,12,18,26",28,"1,1,16,16"
31,5003,930,NMDS,4,"0,1,10,12,18,26",29,"1,18,9,9"
31,5004,930,MDS,4,"0,1,10,12,18,26",3,"1,1,16,16"
31,5005,930,NMDS,4,"0,1,10,12,18,26",30,"1,1,16,16"
31,5006,930,MDS,4,"0,1,10,12,18,26",4,"1,18,9,9"
31,5007,930,NMDS,4,"0,1,10,12,18,26",5,"1,27,9,9"
31,5008,930,NMDS,4,"0,1,10,12,18,26",6,"1,18,9,9"
31,5009,930,NMDS,4,"0,1,10,12,18,26",7,"1,1,16,16"
31,5010,930,NMDS,4,"0,1,10,12,18,26",8,"1,18,9,9"
31,5011,930,NMDS,4,"0,1,10,12,18,26",9,"1,1,16,16"
31,5012,930,NMDS,4,"0,1,10,12,18,27",0,"1,1,16,16"
31,5013,930,MDS,4,"0,1,10,12,18,27",1,"1,16,8,8"
31,5014,930,MDS,4,"0,1,10,12,18,27",10,"1,1,16,16"
31,5015,930,NMDS,4,"0,1,10,12,18,27",11,"1,16,8,8"
31,5016,930,MDS,4,"0,1,10,12,18,27",12,"1,2,2,1"
31,5017,930,NMDS,4,"0,1,10,12,18,27",13,"1,27,9,9"
31,5018,930,NMDS,4,"0,1,10,12,18,27",14,"1,17,16,16"
31,5019,930,NMDS,4,"0,1,10,12,18,27",15,"1,1,16,16"
31,5020,930,MDS,4,"0,1,10,12,18,27",16,"1,1,16,16"
31,5021,930,MDS,4,"0,1,10,12,18,27",17,"1,1,16,16"
31,5022,930,NMDS,4,"0,1,10,12,18,27",18,"1,1,16,16"
31,5023,930,NMDS,4,"0,1,10,12,18,27",19,"1,1,16,16"
31,5024,930,MDS,4,"0,1,10,12,18,27",2,"1,17,16,16"
31,5025,930,MDS,4,"0,1,10,12,18,27",20,"1,1,16,16"
31,5026,930,MDS,4,"0,1,10,12,18,27",21,"1,1,16,16"
31,5027,930,NMDS,4,"0,1,10,12,18,27",22,"1,1,16,16"
31,5028,930,NMDS,4,"0,1,10,12,18,27",23,"1,16,8,8"
31,5029,930,NMDS,4,"0,1,10,12,18,27",24,"1,1,16,16"
31,5030,930,MDS,4,"0,1,10,12,18,27",25,"1,1,16,16"
31,5031,930,NMDS,4,"0,1,10,12,18,27",26,"1,16,8,8"
31,5032,930,MDS,4,"0,1,10,12,18,27",27,"1,18,9,9"
31,5033,930,NMDS,4,"0,1,10,12,18,27",28,"1,1,16,16"
31,5034,930,NMDS,4,"0,1,10,12,18,27",29,"1,1,16,16"
31,5035,930,MDS,4,"0,1,10,12,18,27",3,"1,1,16,16"
31,5036,930,NMDS,4,"0,1,10,12,18,27",30,"1,1,16,16"
31,5037,930,MDS,4,"0,1,10,12,18,27",4,"1,16,8,8"
31,5038,930,MDS,4,"0,1,10,12,18,27",5,"1,18,9,9"
31,5039,930,NMDS,4,"0,1,10,12,18,27",6,"1,17,16,16"
31,5040,930,NMDS,4,"0,1,10,12,18,27",7,"1,1,16,16"
31,5041,930,NMDS,4,"0,1,10,12,18,27",8,"1,16,8,8"
31,5042,930,NMDS,4,"0,1,10,12,18,27",9,"1,1,16,16"
31,5043,930,NMDS,4,"0,1,10,12,18,28",0,"1,1,16,16"
31,5044,930,MDS,4,"0,1,10,12,18,28",1,"1,1,16,16"
31,5045,930,NMDS,4,"0,1,10,12,18,28",10,"1,16,8,8"
31,5046,930,NMDS,4,"0,1,10,12,18,28",11,"1,16,8,8"
31,5047,930,MDS,4,"0,1,10,12,18,28",12,"1,16,8,8"
31,5048,930,NMDS,4,"0,1,10,12,18,28",13,"1,1,16,16"
31,5049,930,MDS,4,"0,1,10,12,18,28",14,"1,17,16,16"
31,5050,930,NMDS,4,"0,1,10,12,18,28",15,"1,1,16,16"
31,5051,930,NMDS,4,"0,1,10,12,18,28",16,"1,1,16,16"
31,5052,930,MDS,4,"0,1,10,12,18,28",17,"1,1,16,16"
31,5053,930,MDS,4,"0,1,10,12,18,28",18,"1,1,16,16"
31,5054,930,NMDS,4,"0,1,10,12,18,28",19,"1,1,16,16"
31,5055,930,MDS,4,"0,1,10,12,18,28",2,"1,17,16,16"
31,5056,930,MDS,4,"0,1,10,12,18,28",20,"1,1,16,16"
31,5057,930,MDS,4,"0,1,10,12,18,28",21,"1,16,1,16"
31,5058,930,NMDS,4,"0,1,10,12,18,28",22,"1,1,16,16"
31,5059,930,NMDS,4,"0,1,10,12,18,28",23,"1,16,8,8"
31,5060,930,MDS,4,"0,1,10,12,18,28",24,"1,1,16,16"
31,5061,930,NMDS,4,"0,1,10,12,18,28",25,"1,1,16,16"
31,5062,930,MDS,4,"0,1,10,12,18,28",26,"1,16,8,8"
31,5063,930,NMDS,4,"0,1,10,12,18,28",27,"1,21,26,26"
31,5064,930,NMDS,4,"0,1,10,12,18,28",28,"1,1,16,16"
31,5065,930,NMDS,4,"0,1,10,12,18,28",29,"1,18,9,9"
31,5066,930,MDS,4,"0,1,10,12,18,28",3,"1,1,16,16"
31,5067,930,NMDS,4,"0,1,10,12,18,28",30,"1,1,16,16"
31,5068,930,MDS,4,"0,1,10,12,18,28",4,"1,16,8,8"
31,5069,930,MDS,4,"0,1,10,12,18,28",5,"1,21,26,26"
31,5070,930,MDS,4,"0,1,10,12,18,28",6,"1,17,16,16"
31,5071,930,NMDS,4,"0,1,10,12,18,28",7,"1,1,16,16"
31,5072,930,NMDS,4,"0,1,10,12,18,28",8,"1,16,8,8"
31,5073,930,NMDS,4,"0,1,10,12,18,28",9,"1,17,16,16"
31,5074,930,NMDS,4,"0,1,10,12,18,30",0,"1,1,16,16"
31,5075,930,MDS,4,"0,1,10,12,18,30",1,"1,1,16,16"
31,5076,930,NMDS,4,"0,1,10,12,18,30",10,"1,1,16,16"
31,5077,930,NMDS,4,"0,1,10,12,18,30",11,"1,1,16,16"
31,5078,930,NMDS,4,"0,1,10,12,18,30",12,"1,1,16,16"
31,5079,930,NMDS,4,"0,1,10,12,18,30",13,"1,16,4,4"
31,5080,930,MDS,4,"0,1,10,12,18,30",14,"1,28,7,7"
31,5081,930,MDS,4,"0,1,10,12,18,30",15,"1,1,16,16"
31,5082,930,MDS,4,"0,1,10,12,18,30",16,"1,16,8,8"
31,5083,930,NMDS,4,"0,1,10,12,18,30",17,"1,1,16,16"
31,5084,930,NMDS,4,"0,1,10,12,18,30",18,"1,1,16,16"
31,5085,930,NMDS,4,"0,1,10,12,18,30",19,"1,16,4,4"
31,5086,930,MDS,4,"0,1,10,12,18,30",2,"1,1,16,16"
31,5087,930,MDS,4,"0,1,10,12,18,30",20,"1,1,16,16"
31,5088,930,NMDS,4,"0,1,10,12,18,30",21,"1,1,16,16"
31,5089,930,NMDS,4,"0,1,10,12,18,30",22,"1,1,16,16"
31,5090,930,NMDS,4,"0,1,10,12,18,30",23,"1,16,8,8"
31,5091,930,MDS,4,"0,1,10,12,18,30",24,"1,1,16,16"
31,5092,930,MDS,4,"0,1,10,12,18,30",25,"1,16,8,8"
31,5093,930,MDS,4,"0,1,10,12,18,30",26,"1,16,8,8"
31,5094,930,NMDS,4,"0,1,10,12,18,30",27,"1,1,16,16"
31,5095,930,NMDS,4,"0,1,10,12,18,30",28,"1,16,4,4"
31,5096,930,NMDS,4,"0,1,10,12,18,30",29,"1,8,4,4"
31,5097,930,MDS,4,"0,1,10,12,18,30",3,"1,1,16,16"
31,5098,930,NMDS,4,"0,1,10,12,18,30",30,"1,16,1,16"
31,5099,930,MDS,4,"0,1,10,12,18,30",4,"1,16,8,8"
31,5100,930,MDS,4,"0,1,10,12,18,30",5,"1,21,26,26"
31,5101,930,MDS,4,"0,1,10,12,18,30",6,"1,16,8,8"
31,5102,930,MDS,4,"0,1,10,12,18,30",7,"1,1,16,16"
31,5103,930,MDS,4,"0,1,10,12,18,30",8,"1,16,8,8"
31,5104,930,NMDS,4,"0,1,10,12,18,30",9,"1,21,26,26"
31,5105,930,NMDS,4,"0,1,10,12,19,20",0,"1,1,21,21"
31,5106,930,NMDS,4,"0,1,10,12,19,20",1,"1,1,21,21"
31,5107,930,NMDS,4,"0,1,10,12,19,20",10,"1,1,21,21"
31,5108,930,NMDS,4,"0,1,10,12,19,20",11,"1,1,21,21"
31,5109,930,MDS,4,"0,1,10,12,19,20",12,"1,22,21,21"
31,5110,930,NMDS,4,"0,1,10,12,19,20",13,"1,1,21,21"
31,5111,930,MDS,4,"0,1,10,12,19,20",14,"1,5,9,9"
31,5112,930,MDS,4,"0,1,10,12,19,20",15,"1,1,21,21"
31,5113,930,MDS,4,"0,1,10,12,19,20",16,"1,1,21,21"
31,5114,930,MDS,4,"0,1,10,12,19,20",17,"1,1,21,21"
31,5115,930,NMDS,4,"0,1,10,12,19,20",18,"1,23,18,18"
31,5116,930,MDS,4,"0,1,10,12,19,20",19,"1,1,21,21"
31,5117,930,NMDS,4,"0,1,10,12,19,20",2,"1,11,14,14"
31,5118,930,NMDS,4,"0,1,10,12,19,20",20,"1,1,21,21"
31,5119,930,NMDS,4,"0,1,10,12,19,20",21,"1,1,21,21"
31,5120,930,NMDS,4,"0,1,10,12,19,20",22,"1,28,25,28"
31,5121,930,NMDS,4,"0,1,10,12,19,20",23,"1,1,21,21"
31,5122,930,MDS,4,"0,1,10,12,19,20",24,"1,1,21,21"
31,5123,930,MDS,4,"0,1,10,12,19,20",25,"1,1,21,21"
31,5124,930,MDS,4,"0,1,10,12,19,20",26,"1,22,21,21"
31,5125,930,MDS,4,"0,1,10,12,19,20",27,"1,1,21,21"
31,5126,930,MDS,4,"0,1,10,12,19,20",28,"1,20,17,17"
31,5127,930,NMDS,4,"0,1,10,12,19,20",29,"1,20,17,17"
31,5128,930,MDS,4,"0,1,10,12,19,20",3,"1,23,18,18"
31,5129,930,NMDS,4,"0,1,10,12,19,20",30,"1,20,17,17"
31,5130,930,MDS,4,"0,1,10,12,19,20",4,"1,20,17,17"
31,5131,930,MDS,4,"0,1,10,12,19,20",5,"1,20,17,17"
31,5132,930,MDS,4,"0,1,10,12,19,20",6,"1,20,17,17"
31,5133,930,MDS,4,"0,1,10,12,19,20",7,"1,23,18,18"
31,5134,930,NMDS,4,"0,1,10,12,19,20",8,"1,22,21,21"
31,5135,930,NMDS,4,"0,1,10,12,19,20",9,"1,1,21,21"
31,5136,930,NMDS,4,"0,1,10,12,19,21",0,"1,11,11,21"
31,5137,930,NMDS,4,"0,1,10,12,19,21",1,"1,1,21,21"
31,5138,930,NMDS,4,"0,1,10,12,19,21",10,"1,1,21,21"
31,5139,930,NMDS,4,"0,1,10,12,19,21",11,"1,1,21,21"
31,5140,930,NMDS,4,"0,1,10,12,19,21",12,"1,1,8,8"
31,5141,930,NMDS,4,"0,1,10,12,19,21",13,"1,1,21,21"
31,5142,930,MDS,4,"0,1,10,12,19,21",14,"1,1,21,21"
31,5143,930,MDS,4,"0,1,10,12,19,21",15,"1,1,21,21"
31,5144,930,MDS,4,"0,1,10,12,19,21",16,"1,1,21,21"
31,5145,930,MDS,4,"0,1,10,12,19,21",17,"1,1,21,21"
31,5146,930,MDS,4,"0,1,10,12,19,21",18,"1,27,9,9"
31,5147,930,NMDS,4,"0,1,10,12,19,21",19,"1,1,21,21"
31,5148,930,NMDS,4,"0,1,10,12,19,21",2,"1,1,21,21"
31,5149,930,NMDS,4,"0,1,10,12,19,21",20,"1,24,8,8"
31,5150,930,NMDS,4,"0,1,10,12,19,21",21,"1,1,21,21"
31,5151,930,NMDS,4,"0,1,10,12,19,21",22,"1,1,21,21"
31,5152,930,NMDS,4,"0,1,10,12,19,21",23,"1,24,8,8"
31,5153,930,MDS,4,"0,1,10,12,19,21",24,"1,1,21,21"
31,5154,930,MDS,4,"0,1,10,12,19,21",25,"1,27,9,9"
31,5155,930,MDS,4,"0,1,10,12,19,21",26,"1,11,26,26"
31,5156,930,MDS,4,"0,1,10,12,19,21",27,"1,1,21,21"
31,5157,930,MDS,4,"0,1,10,12,19,21",28,"1,1,21,21"
31,5158,930,NMDS,4,"0,1,10,12,19,21",29,"1,1,21,21"
31,5159,930,NMDS,4,"0,1,10,12,19,21",3,"1,2,16,16"
31,5160,930,NMDS,4,"0,1,10,12,19,21",30,"1,1,21,21"
31,5161,930,MDS,4,"0,1,10,12,19,21",4,"1,24,8,8"
31,5162,930,MDS,4,"0,1,10,12,19,21",5,"1,1,21,21"
31,5163,930,MDS,4,"0,1,10,12,19,21",6,"1,2,16,16"
31,5164,930,MDS,4,"0,1,10,12,19,21",7,"1,24,8,8"
31,5165,930,MDS,4,"0,1,10,12,19,21",8,"1,1,21,21"
31,5166,930,NMDS,4,"0,1,10,12,19,21",9,"1,1,21,21"
31,5167,930,NMDS,4,"0,1,10,12,19,22",0,"1,4,8,4"
31,5168,930,NMDS,4,"0,1,10,12,19,22",1,"1,1,21,21"
31,5169,930,NMDS,4,"0,1,10,12,19,22",10,"1,1,21,21"
31,5170,930,NMDS,4,"0,1,10,12,19,22",11,"1,24,8,8"
31,5171,930,MDS,4,"0,1,10,12,19,22",12,"1,22,21,21"
31,5172,930,NMDS,4,"0,1,10,12,19,22",13,"1,1,21,21"
31,5173,930,MDS,4,"0,1,10,12,19,22",14,"1,2,16,16"
31,5174,930,MDS,4,"0,1,10,12,19,22",15,"1,24,8,8"
31,5175,930,MDS,4,"0,1,10,12,19,22",16,"1,24,8,8"
31,5176,930,MDS,4,"0,1,10,12,19,22",17,"1,1,21,21"
31,5177,930,MDS,4,"0,1,10,12,19,22",18,"1,25,29,29"
31,5178,930,MDS,4,"0,1,10,12,19,22",19,"1,2,16,16"
31,5179,930,NMDS,4,"0,1,10,12,19,22",2,"1,1,21,21"
31,5180,930,NMDS,4,"0,1,10,12,19,22",20,"1,1,21,21"
31,5181,930,MDS,4,"0,1,10,12,19,22",21,"1,1,21,21"
31,5182,930,NMDS,4,"0,1,10,12,19,22",22,"1,1,21,21"
31,5183,930,NMDS,4,"0,1,10,12,19,22",23,"1,1,21,21"
31,5184,930,MDS,4,"0,1,10,12,19,22",24,"1,1,21,21"
31,5185,930,MDS,4,"0,1,10,12,19,22",25,"1,25,29,29"
31,5186,930,MDS,4,"0,1,10,12,19,22",26,"1,1,21,21"
31,5187,930,MDS,4,"0,1,10,12,19,22",27,"1,1,21,21"
31,5188,930,MDS,4,"0,1,10,12,19,22",28,"1,1,21,21"
31,5189,930,NMDS,4,"0,1,10,12,19,22",29,"1,1,21,21"
31,5190,930,NMDS,4,"0,1,10,12,19,22",3,"1,24,8,8"
31,5191,930,NMDS,4,"0,1,10,12,19,22",30,"1,24,8,8"
31,5192,930,NMDS,4,"0,1,10,12,19,22",4,"1,24,8,8"
31,5193,930,MDS,4,"0,1,10,12,19,22",5,"1,2,16,16"
31,5194,930,MDS,4,"0,1,10,12,19,22",6,"1,1,21,21"
31,5195,930,MDS,4,"0,1,10,12,19,22",7,"1,24,8,8"
31,5196,930,MDS,4,"0,1,10,12,19,22",8,"1,1,21,21"
31,5197,930,MDS,4,"0,1,10,12,19,22",9,"1,1,21,21"
31,5198,930,NMDS,4,"0,1,10,12,19,23",0,"1,1,21,21"
31,5199,930,NMDS,4,"0,1,10,12,19,23",1,"1,1,21,21"
31,5200,930,NMDS,4,"0,1,10,12,19,23",10,"1,2,16,16"
31,5201,930,NMDS,4,"0,1,10,12,19,23",11,"1,2,16,16"
31,5202,930,NMDS,4,"0,1,10,12,19,23",12,"1,11,26,26"
31,5203,930,NMDS,4,"0,1,10,12,19,23",13,"1,1,21,21"
31,5204,930,NMDS,4,"0,1,10,12,19,23",14,"1,1,21,21"
31,5205,930,MDS,4,"0,1,10,12,19,23",15,"1,27,9,9"
31,5206,930,MDS,4,"0,1,10,12,19,23",16,"1,1,21,21"
31,5207,930,MDS,4,"0,1,10,12,19,23",17,"1,1,21,21"
31,5208,930,MDS,4,"0,1,10,12,19,23",18,"1,27,9,9"
31,5209,930,MDS,4,"0,1,10,12,19,23",19,"1,1,21,21"
31,5210,930,NMDS,4,"0,1,10,12,19,23",2,"1,1,21,21"
31,5211,930,NMDS,4,"0,1,10,12,19,23",20,"1,25,29,29"
31,5212,930,NMDS,4,"0,1,10,12,19,23",21,"1,27,9,9"
31,5213,930,NMDS,4,"0,1,10,12,19,23",22,"1,1,21,21"
31,5214,930,NMDS,4,"0,1,10,12,19,23",23,"1,1,21,21"
31,5215,930,NMDS,4,"0,1,10,12,19,23",24,"1,26,19,19"
31,5216,930,MDS,4,"0,1,10,12,19,23",25,"1,1,21,21"
31,5217,930,MDS,4,"0,1,10,12,19,23",26,"1,1,21,21"
31,5218,930,MDS,4,"0,1,10,12,19,23",27,"1,1,21,21"
31,5219,930,MDS,4,"0,1,10,12,19,23",28,"1,1,11,21"
31,5220,930,NMDS,4,"0,1,10,12,19,23",29,"1,1,21,21"
31,5221,930,NMDS,4,"0,1,10,12,19,23",3,"1,25,29,29"
31,5222,930,NMDS,4,"0,1,10,12,19,23",30,"1,1,21,21"
31,5223,930,NMDS,4,"0,1,10,12,19,23",4,"1,27,9,9"
31,5224,930,NMDS,4,"0,1,10,12,19,23",5,"1,27,9,9"
31,5225,930,MDS,4,"0,1,10,12,19,23",6,"1,1,21,21"
31,5226,930,MDS,4,"0,1,10,12,19,23",7,"1,27,9,9"
31,5227,930,MDS,4,"0,1,10,12,19,23",8,"1,1,21,21"
31,5228,930,MDS,4,"0,1,10,12,19,23",9,"1,2,16,16"
31,5229,930,NMDS,4,"0,1,10,12,19,24",0,"1,1,21,21"
31,5230,930,NMDS,4,"0,1,10,12,19,24",1,"1,1,8,8"
31,5231,930,NMDS,4,"0,1,10,12,19,24",10,"1,1,21,21"
31,5232,930,NMDS,4,"0,1,10,12,19,24",11,"1,24,8,8"
31,5233,930,NMDS,4,"0,1,10,12,19,24",12,"1,1,8,8"
31,5234,930,NMDS,4,"0,1,10,12,19,24",13,"1,1,21,21"
31,5235,930,MDS,4,"0,1,10,12,19,24",14,"1,1,21,21"
31,5236,930,NMDS,4,"0,1,10,12,19,24",15,"1,1,21,21"
31,5237,930,MDS,4,"0,1,10,12,19,24",16,"1,24,8,8"
31,5238,930,MDS,4,"0,1,10,12,19,24",17,"1,24,8,8"
31,5239,930,MDS,4,"0,1,10,12,19,24",18,"1,19,19,25"
31,5240,930,MDS,4,"0,1,10,12,19,24",19,"1,1,21,21"
31,5241,930,MDS,4,"0,1,10,12,19,24",2,"1,1,21,21"
31,5242,930,NMDS,4,"0,1,10,12,19,24",20,"1,9,8,8"
31,5243,930,MDS,4,"0,1,10,12,19,24",21,"1,1,21,21"
31,5244,930,NMDS,4,"0,1,10,12,19,24",22,"1,1,21,21"
31,5245,930,NMDS,4,"0,1,10,12,19,24",23,"1,1,21,21"
31,5246,930,NMDS,4,"0,1,10,12,19,24",24,"1,1,21,21"
31,5247,930,NMDS,4,"0,1,10,12,19,24",25,"1,27,9,9"
31,5248,930,MDS,4,"0,1,10,12,19,24",26,"1,1,21,21"
31,5249,930,MDS,4,"0,1,10,12,19,24",27,"1,11,26,26"
31,5250,930,MDS,4,"0,1,10,12,19,24",28,"1,1,21,21"
31,5251,930,NMDS,4,"0,1,10,12,19,24",29,"1,1,21,21"
31,5252,930,NMDS,4,"0,1,10,12,19,24",3,"1,24,8,8"
31,5253,930,NMDS,4,"0,1,10,12,19,24",30,"1,27,9,9"
31,5254,930,NMDS,4,"0,1,10,12,19,24",4,"1,24,8,8"
31,5255,930,NMDS,4,"0,1,10,12,19,24",5,"1,24,8,8"
31,5256,930,NMDS,4,"0,1,10,12,19,24",6,"1,1,21,21"
31,5257,930,MDS,4,"0,1,10,12,19,24",7,"1,24,8,8"
31,5258,930,MDS,4,"0,1,10,12,19,24",8,"1,1,21,21"
31,5259,930,MDS,4,"0,1,10,12,19,24",9,"1,1,21,21"
31,5260,930,NMDS,4,"0,1,10,12,19,25",0,"1,24,8,8"
31,5261,930,NMDS,4,"0,1,10,12,19,25",1,"1,24,8,8"
31,5262,930,NMDS,4,"0,1,10,12,19,25",10,"1,2,16,16"
31,5263,930,NMDS,4,"0,1,10,12,19,25",11,"1,24,8,8"
31,5264,930,MDS,4,"0,1,10,12,19,25",12,"1,22,21,21"
31,5265,930,NMDS,4,"0,1,10,12,19,25",13,"1,24,8,8"
31,5266,930,NMDS,4,"0,1,10,12,19,25",14,"1,12,4,4"
31,5267,930,MDS,4,"0,1,10,12,19,25",15,"1,2,16,16"
31,5268,930,NMDS,4,"0,1,10,12,19,25",16,"1,24,8,8"
31,5269,930,MDS,4,"0,1,10,12,19,25",17,"1,24,8,8"
31,5270,930,MDS,4,"0,1,10,12,19,25",18,"1,24,8,8"
31,5271,930,MDS,4,"0,1,10,12,19,25",19,"1,12,4,4"
31,5272,930,MDS,4,"0,1,10,12,19,25",2,"1,24,8,8"
31,5273,930,NMDS,4,"0,1,10,12,19,25",20,"1,24,8,8"
31,5274,930,MDS,4,"0,1,10,12,19,25",21,"1,24,8,8"
31,5275,930,NMDS,4,"0,1,10,12,19,25",22,"1,24,8,8"
31,5276,930,NMDS,4,"0,1,10,12,19,25",23,"1,12,4,4"
31,5277,930,MDS,4,"0,1,10,12,19,25",24,"1,20,17,17"
31,5278,930,NMDS,4,"0,1,10,12,19,25",25,"1,20,17,17"
31,5279,930,NMDS,4,"0,1,10,12,19,25",26,"1,24,8,8"
31,5280,930,MDS,4,"0,1,10,12,19,25",27,"1,12,4,4"
31,5281,930,MDS,4,"0,1,10,12,19,25",28,"1,24,8,8"
31,5282,930,NMDS,4,"0,1,10,12,19,25",29,"1,24,8,8"
31,5283,930,MDS,4,"0,1,10,12,19,25",3,"1,2,16,16"
31,5284,930,NMDS,4,"0,1,10,12,19,25",30,"1,24,8,8"
31,5285,930,NMDS,4,"0,1,10,12,19,25",4,"1,24,8,8"
31,5286,930,NMDS,4,"0,1,10,12,19,25",5,"1,24,8,8"
31,5287,930,NMDS,4,"0,1,10,12,19,25",6,"1,20,17,17"
31,5288,930,NMDS,4,"0,1,10,12,19,25",7,"1,24,8,8"
31,5289,930,MDS,4,"0,1,10,12,19,25",8,"1,12,4,4"
31,5290,930,MDS,4,"0,1,10,12,19,25",9,"1,11,11,21"
31,5291,930,NMDS,4,"0,1,10,12,19,27",0,"1,5,12,12"
31,5292,930,NMDS,4,"0,1,10,12,19,27",1,"1,5,12,12"
31,5293,930,NMDS,4,"0,1,10,12,19,27",10,"1,5,12,12"
31,5294,930,NMDS,4,"0,1,10,12,19,27",11,"1,25,29,29"
31,5295,930,MDS,4,"0,1,10,12,19,27",12,"1,22,21,21"
31,5296,930,NMDS,4,"0,1,10,12,19,27",13,"1,5,12,12"
31,5297,930,MDS,4,"0,1,10,12,19,27",14,"1,5,12,12"
31,5298,930,NMDS,4,"0,1,10,12,19,27",15,"1,5,12,12"
31,5299,930,NMDS,4,"0,1,10,12,19,27",16,"1,25,29,29"
31,5300,930,MDS,4,"0,1,10,12,19,27",17,"1,5,12,12"
31,5301,930,NMDS,4,"0,1,10,12,19,27",18,"1,5,12,12"
